Id_code,PoolID,Foundation_spp,Day_Night,Before_After,Removal_Control,Group,Time_Point,Sampling_Day,Sampling_time,Wind_Speed.m.s,DO_mg_L,DO_p,Conductivity,Salinity,Temp.pool,Temp.in,date_triscal,mVolts,pH.pre,Notes
N_21_1_AI,21,Phyllospadix,Night,After,Removal,After_Removal,1,8072019,23:50,2.6,4.81,55.8,54.2,35.7,11.4,13.551,20190808,-33,7.503340287,
N_22_1_AI,22,Phyllospadix,Night,After,Removal,After_Removal,1,8072019,23:56,2.8,3.52,40.9,54.1,35.7,11.9,13.406,20190808,-39.2,7.612999806,
N_23_1_AI,23,Mytilus,Night,After,Removal,After_Removal,1,8072019,23:38,2.2,4.39,51.2,54.1,35.7,11.9,13.16,20190808,-41.1,7.64758703,
N_24_1_AI,24,Mytilus,Night,After,Removal,After_Removal,1,8072019,23:37,2.2,6,69.1,54.1,35.7,11.5,13.136,20190808,-45.1,7.7181169,
N_25_1_AI,25,Mytilus,Night,After,Control,After_Control,1,8072019,23:32,1.9,4.23,49.1,54.3,35.7,11.4,12.84,20190808,-30.9,7.469365729,
N_26_1_AI,26,Phyllospadix,Night,After,Removal,After_Removal,1,8072019,23:02,2.9,5.77,66.5,54.1,35.6,11.3,12.844,20190808,-43.1,7.684335964,
N_27_1_AI,27,Phyllospadix,Night,After,Control,After_Control,1,8072019,23:00,2.9,4.96,57.1,54.1,35.6,11.3,12.789,20190808,-36.6,7.570040625,
N_28_1_AI,28,Phyllospadix,Night,After,Removal,After_Removal,1,8072019,22:55,2.9,5.22,60.5,54,35.6,11.4,13.553,20190808,-40.4,7.6334111,
N_29_1_AI,29,Phyllospadix,Night,After,Control,After_Control,1,8072019,22:52,2.6,4.41,50.9,54.2,35.7,11.5,13.951,20190808,-38.7,7.60169236,
N_30_1_AI,30,Mytilus,Night,After,Control,After_Control,1,8072019,23:25,1.9,20.8,24.1,54.1,35.6,11.3,13.23,20190808,-22.7,7.323448364,
N_31_1_AI,31,Mytilus,Night,After,Control,After_Control,1,8072019,23:23,1.6,1.72,20.1,54.1,35.6,11.4,13.085,20190808,-22.3,7.316932052,
N_32_1_AI,32,Mytilus,Night,After,Removal,After_Removal,1,8072019,23:20,1.6,6.45,74.3,54.3,35.7,11.3,13.072,20190808,-42,7.663853181,
N2_Ocean_2_AI,Ocean,Ocean,Night,After,Ocean,After_Ocean,2,8092019,1:03,0.9,8.88,102,53.8,35.4,11.5,12.335,20190808,-53.3,7.866888336,misty but clear
N_1_2_AI,1,Phyllospadix,Night,After,Control,After_Control,2,8092019,1:10,0.8,4.52,52.6,53.9,35.4,11.4,12.101,20190808,-46.2,7.742739874,20ml overfilled
N_2_2_AI,2,Phyllospadix,Night,After,Removal,After_Removal,2,8092019,1:12,0.8,5.22,60,53.9,35.5,11.2,12.035,20190808,-46.5,7.748377143,18ml overfilled
N_3_2_AI,3,Phyllospadix,Night,After,Removal,After_Removal,2,8092019,1:13,0.8,4.92,56.6,53.9,35.4,11.3,12.013,20190808,-48.3,7.780301262,
N_4_2_AI,4,Phyllospadix,Night,After,Control,After_Control,2,8092019,1:15,0.4,2.64,30.3,53.9,35.5,11.3,12.057,20190808,-38.1,7.599832684,15 ml overfilled
N_5_2_AI,5,Phyllospadix,Night,After,Control,After_Control,2,8092019,1:18,0.4,2.09,24.4,53.9,35.5,10.9,12.007,20190808,-29.1,7.440999615,over 400ml
N_6_2_AI,6,Phyllospadix,Night,After,Removal,After_Removal,2,8092019,1:16,0.4,2.26,26.1,54.1,35.6,10.9,12.305,20190808,-31.4,7.480406436,40 ml overfilled
N_7_2_AI,7,Phyllospadix,Night,After,Removal,After_Removal,2,8092019,1:24,0.4,4.89,56.8,53.9,35.5,11.3,12.349,20190808,-45.9,7.736183112,
N_8_2_AI,8,Phyllospadix,Night,After,Control,After_Control,2,8092019,1:27,0.4,2.16,26.1,54,35.5,10.9,11.941,20190808,-31.1,7.476620799,
N_9_2_AI,9,Mytilus,Night,After,Control,After_Control,2,8092019,1:32,0.4,1.52,18.6,53.6,35.2,11,11.851,20190808,-22.7,7.328455046,
N_10_2_AI,10,Mytilus,Night,After,Removal,After_Removal,2,8092019,1:34,0.4,1.93,22.1,54.2,35.6,11,11.791,20190808,-25.5,7.378196478,
N_11_2_AI,11,Mytilus,Night,After,Removal,After_Removal,2,8092019,1:36,0.3,3.69,42.1,53.9,35.5,11.1,11.883,20190808,-36.2,7.567036134,
N_12_2_AI,12,Mytilus,Night,After,Control,After_Control,2,8092019,1:38,0.3,1.26,15.2,53.9,35.5,10.9,11.733,20190808,-20,7.281118924,35 ml overfilled
N_13_2_AI,13,Mytilus,Night,After,Control,After_Control,2,8092019,1:41,0.3,1.19,13.9,54,35.5,10.8,11.737,20190808,-18.9,7.261645694,
N_14_2_AI,14,Mytilus,Night,After,Control,After_Control,2,8092019,1:47,0.6,1.27,16,53.9,35.5,10.9,11.711,20190808,-20.9,7.297117883,
N_15_2_AI,15,Mytilus,Night,After,Removal,After_Removal,2,8092019,1:49,0.6,3.76,43.2,54,35.5,10.7,11.593,20190808,-31.9,7.492225353,
N_16_2_AI,16,Mytilus,Night,After,Removal,After_Removal,2,8092019,1:51,0.6,4.5,51.5,53.9,35.5,10.9,11.699,20190808,-35.3,7.551935014,
N1_Ocean_2_AI,Ocean,Ocean,Night,After,Ocean,After_Ocean,2,8082019,0:07,2.9,8.08,92.5,54.1,35.6,11.3,13.64,20190808,-47,7.74898224,
N_17_2_AI,17,Mytilus,Night,After,Removal,After_Removal,2,8082019,0:58,1.8,2.14,25,54,35.6,11.8,13.167,20190808,-28.8,7.431049248,
N_18_2_AI,18,Phyllospadix,Night,After,Control,After_Control,2,8082019,1:06,0.7,2.56,30.6,54,35.6,12.2,13.577,20190808,-27.5,7.406556939,
N_19_2_AI,19,Mytilus,Night,After,Control,After_Control,2,8082019,0:56,1.8,2.39,28.3,54.1,35.6,11.7,13.028,20190808,-28,7.41751767,
N_20_2_AI,20,Phyllospadix,Night,After,Control,After_Control,2,8082019,1:02,1.8,2.85,33.2,54.2,35.7,11.4,13.223,20190808,-31.6,7.480100837,
N_21_2_AI,21,Phyllospadix,Night,After,Removal,After_Removal,2,8082019,1:00,1.8,2.69,32,54,35.6,12.1,13.353,20190808,-28.8,7.430304132,
N_22_2_AI,22,Phyllospadix,Night,After,Removal,After_Removal,2,8082019,1:04,1.8,3.45,40.8,54,35.6,12.2,13.503,20190808,-35,7.538707645,
N_23_2_AI,23,Mytilus,Night,After,Removal,After_Removal,2,8082019,0:46,2.4,4.53,52.6,54.1,35.6,11.7,13.173,20190808,-36.4,7.564797513,
N_24_2_AI,24,Mytilus,Night,After,Removal,After_Removal,2,8082019,0:45,2.4,5.52,64.1,54.1,35.7,11.8,12.967,20190808,-41.8,7.660836271,
N_25_2_AI,25,Mytilus,Night,After,Control,After_Control,2,8082019,0:42,2.8,2.35,27,54.2,35.7,11.6,12.772,20190808,-24.1,7.349788104,
N_26_2_AI,26,Phyllospadix,Night,After,Removal,After_Removal,2,8082019,0:20,3.4,3.14,36.1,54.1,35.6,11.5,13.08,20190808,-35.2,7.54408474,
N_27_2_AI,27,Phyllospadix,Night,After,Control,After_Control,2,8082019,0:18,3.4,2.01,24,54.1,35.7,11.4,12.975,20190808,-26.1,7.384261173,
N_28_2_AI,28,Phyllospadix,Night,After,Removal,After_Removal,2,8082019,0:16,0.1,2.75,32,54.1,35.6,11.5,13.084,20190808,-32.5,7.496527993,
N_29_2_AI,29,Phyllospadix,Night,After,Control,After_Control,2,8082019,0:14,2.9,2.96,35,54.4,35.9,11.7,13.532,20190808,-25.8,7.376848339,
N_30_2_AI,30,Mytilus,Night,After,Control,After_Control,2,8082019,0:35,2.8,1.43,16.9,54.1,35.6,11.4,13.087,20190808,-25,7.364463489,
N_31_2_AI,31,Mytilus,Night,After,Control,After_Control,2,8082019,0:33,3.2,1.3,15.5,54.1,35.6,11.4,12.621,20190808,-24.1,7.35034935,
N_32_2_AI,32,Mytilus,Night,After,Removal,After_Removal,2,8082019,0:31,3.2,3.6,41.5,54.2,35.7,11.4,12.787,20190808,-37.9,7.592962594,
N2_Ocean_3_AI,Ocean,Ocean,Night,After,Ocean,After_Ocean,3,8092019,2:05,0.3,8.31,95.3,53.8,35.4,11.5,11.998,20190808,-53.1,7.865215439,
N_1_3_AI,1,Phyllospadix,Night,After,Control,After_Control,3,8092019,2:13,0.3,3.06,36.6,53.9,35.4,11.2,11.989,20190808,-38.3,7.603679413,
N_2_3_AI,2,Phyllospadix,Night,After,Removal,After_Removal,3,8092019,2:15,0.7,3.6,41.2,53.8,35.4,11.1,11.762,20190808,-39.8,7.631256504,
N_3_3_AI,3,Phyllospadix,Night,After,Removal,After_Removal,3,8092019,2:17,0.7,4.26,49.1,53.9,35.4,11.1,11.648,20190808,-43.5,7.697266263,
N_4_3_AI,4,Phyllospadix,Night,After,Control,After_Control,3,8092019,2:19,0.7,1.8,21.9,53.9,35.5,11.1,11.71,20190808,-32.2,7.497041206,
N_5_3_AI,5,Phyllospadix,Night,After,Control,After_Control,3,8092019,2:20,0.7,1.12,13.4,54.1,35.6,10.6,11.56,20190808,-26,7.387926167,20ml overfilled
N_6_3_AI,6,Phyllospadix,Night,After,Removal,After_Removal,3,8092019,2:22,0.7,1.33,15,54,35.5,10.5,11.475,20190808,-29,7.441372184,
N_7_3_AI,7,Phyllospadix,Night,After,Removal,After_Removal,3,8092019,2:30,0.4,4.04,46.2,53.4,35.5,11,11.66,20190808,-40.9,7.651199856,
N_8_3_AI,8,Phyllospadix,Night,After,Control,After_Control,3,8092019,2:32,0.4,1.37,17.1,54,35.5,10.6,11.223,20190808,-28.1,7.426436264,
N_9_3_AI,9,Mytilus,Night,After,Control,After_Control,3,8092019,2:36,0.3,0.93,11,54,35.5,10.9,11.441,20190808,-21.3,7.30515169,10 ml overfilled
N_10_3_AI,10,Mytilus,Night,After,Removal,After_Removal,3,8092019,2:38,0.3,2,23.3,53.8,35.4,10.8,11.479,20190808,-23.2,7.338659105,
N_11_3_AI,11,Mytilus,Night,After,Removal,After_Removal,3,8092019,2:40,0.3,3.11,36.2,53.9,35.5,10.9,11.605,20190808,-31.6,7.48686535,took water from TA and pH for nutrients
N_12_3_AI,12,Mytilus,Night,After,Control,After_Control,3,8092019,2:42,0.3,1.4,16.1,54,35.5,10.8,11.785,20190808,-19.8,7.277401348,
N_13_3_AI,13,Mytilus,Night,After,Control,After_Control,3,8092019,2:44,0.1,1.56,19.8,54,35.5,10.6,11.557,20190808,-19.7,7.276418066,
N_14_3_AI,14,Mytilus,Night,After,Control,After_Control,3,8092019,2:50,0.1,0.92,11,54,35.5,10.8,11.774,20190808,-21.9,7.314584203,
N_15_3_AI,15,Mytilus,Night,After,Removal,After_Removal,3,8092019,2:52,0.1,2.64,30,54,35.5,10.6,11.479,20190808,-27.6,7.416567162,
N_16_3_AI,16,Mytilus,Night,After,Removal,After_Removal,3,8092019,3:04,0.2,3.32,39.2,53.9,35.5,10.8,11.506,20190808,-30.9,7.474886375,
N1_Ocean_3_AI,Ocean,Ocean,Night,After,Ocean,After_Ocean,3,8082019,1:18,0.1,7.98,91.4,54,35.6,11.4,13.492,20190808,-45.5,7.723367209,
N_17_3_AI,17,Mytilus,Night,After,Removal,After_Removal,3,8082019,1:53,0.7,1.64,19.5,54.1,35.6,11.9,13.884,20190808,-25.7,7.373747099,
N_18_3_AI,18,Phyllospadix,Night,After,Control,After_Control,3,8082019,2:02,0.7,2.09,25.6,54.1,35.6,12.2,13.81,20190808,-24.6,7.354710713,
N_19_3_AI,19,Mytilus,Night,After,Control,After_Control,3,8082019,1:51,0.7,1.21,14.5,54.2,35.7,11.7,13.768,20190808,-23.7,7.339059564,
N_20_3_AI,20,Phyllospadix,Night,After,Control,After_Control,3,8082019,1:57,0.7,2.91,34,54.2,35.7,11.5,13.705,20190808,-27.8,7.411325065,
N_21_3_AI,21,Phyllospadix,Night,After,Removal,After_Removal,3,8082019,1:56,0.7,2.39,28.1,54,35.6,12.2,13.868,20190808,-24.4,7.350981467,
N_22_3_AI,22,Phyllospadix,Night,After,Removal,After_Removal,3,8082019,1:50,0.7,2.31,27.4,54,35.6,12.3,13.908,20190808,-31.8,7.48075046,
N_23_3_AI,23,Mytilus,Night,After,Removal,After_Removal,3,8082019,1:45,0.7,3.81,44.5,54.1,35.6,11.9,13.58,20190808,-33.4,7.510247301,
N_24_3_AI,24,Mytilus,Night,After,Removal,After_Removal,3,8082019,1:43,0.2,4.28,50.5,54.1,35.6,11.8,13.31,20190808,-35.3,7.544832192,
N_25_3_AI,25,Mytilus,Night,After,Control,After_Control,3,8082019,1:41,0.2,1.64,19.4,54.2,35.7,11.7,13.161,20190808,-22.6,7.321938674,
N_26_3_AI,26,Phyllospadix,Night,After,Removal,After_Removal,3,8082019,1:26,0.2,2.21,26,54.2,35.7,11.6,13.289,20190808,-25.4,7.370739246,
N_27_3_AI,27,Phyllospadix,Night,After,Control,After_Control,3,8082019,1:25,0.2,1.26,15,54.2,35.7,11.5,13.269,20190808,-21.7,7.305711028,
N_28_3_AI,28,Phyllospadix,Night,After,Removal,After_Removal,3,8082019,1:22,0.1,1.62,19.1,54.2,35.7,11.6,13.393,20190808,-22.8,7.324615266,
N_29_3_AI,29,Phyllospadix,Night,After,Control,After_Control,3,8082019,1:21,0.1,0.83,10.1,54.3,35.8,11.7,13.583,20190808,-20.8,6.557590844,
N_30_3_AI,30,Mytilus,Night,After,Control,After_Control,3,8082019,1:35,0.2,1.09,13,54.1,35.6,11.4,13.35,20190808,-22.9,7.326530758,
N_31_3_AI,31,Mytilus,Night,After,Control,After_Control,3,8082019,1:33,0.2,0.95,11.8,54.1,35.6,11.5,13.261,20190808,-26.1,7.383162913,
N_32_3_AI,32,Mytilus,Night,After,Removal,After_Removal,3,8082019,1:32,0.2,3.85,44.6,54.2,35.2,11.4,13.143,20190808,-35.5,7.549088596,
N2_Ocean_4_AI,Ocean,Ocean,Night,After,Ocean,After_Ocean,4,8092019,3:15,0.6,8.11,93.2,53.8,35.4,11.6,12.183,20190808,-51.9,7.843000176,
N_1_4_AI,1,Phyllospadix,Night,After,Control,After_Control,4,8092019,3:21,0.6,1.89,22.3,54,35.5,11.2,12.133,20190808,-30.6,7.466990869,
N_2_4_AI,2,Phyllospadix,Night,After,Removal,After_Removal,4,8092019,3:22,0.6,2.66,30.6,54,35.5,10.9,11.79,20190808,-32.2,7.496703523,
N_3_4_AI,3,Phyllospadix,Night,After,Removal,After_Removal,4,8092019,3:24,0.6,3.46,40,54,35.5,10.9,11.787,20190808,-27.1,7.406511277,
N_4_4_AI,4,Phyllospadix,Night,After,Control,After_Control,4,8092019,3:25,0.3,0.92,10.9,54,35.5,10.9,11.781,20190808,-26.7,7.399459658,
N_5_4_AI,5,Phyllospadix,Night,After,Control,After_Control,4,8092019,3:28,0.3,0.81,10.4,54,35.5,10.4,11.503,20190808,-20.8,7.296079475,
N_6_4_AI,6,Phyllospadix,Night,After,Removal,After_Removal,4,8092019,3:27,0.3,1.44,16.3,54.1,35.6,10.5,11.71,20190808,-24,7.351966658,
N_7_4_AI,7,Phyllospadix,Night,After,Removal,After_Removal,4,8092019,3:36,0.4,2.89,33.5,53.9,35.5,11,11.921,20190808,-36.6,7.573937911,
N_8_4_AI,8,Phyllospadix,Night,After,Control,After_Control,4,8092019,3:38,0.4,0.81,9.5,54,35.5,10.6,11.812,20190808,-24.9,7.367505164,
N_9_4_AI,9,Mytilus,Night,After,Control,After_Control,4,8092019,3:42,0.4,1.23,14.1,54,35.5,10.8,11.94,20190808,-19.3,7.268027562,
N_10_4_AI,10,Mytilus,Night,After,Removal,After_Removal,4,8092019,3:44,0.4,2.11,24.4,53.9,35.5,10.8,11.86,20190808,-20.8,7.294825225,
N_11_4_AI,11,Mytilus,Night,After,Removal,After_Removal,4,8092019,3:45,0.3,2.76,31.9,53.9,35.5,10.9,12.001,20190808,-25.5,7.377397512,
N_12_4_AI,12,Mytilus,Night,After,Control,After_Control,4,8092019,3:50,0.3,2.23,26.6,54,35.5,10.7,11.904,20190808,-17.7,7.23986272,
N_13_4_AI,13,Mytilus,Night,After,Control,After_Control,4,8092019,3:51,0.3,1.44,16.8,54,35.5,10.5,11.64,20190808,-17.5,7.237200121,
N_14_4_AI,14,Mytilus,Night,After,Control,After_Control,4,8092019,3:54,0.3,1.4,16.8,54.1,35.6,10.8,11.688,20190808,-19.7,7.275966769,
N_15_4_AI,15,Mytilus,Night,After,Removal,After_Removal,4,8092019,3:56,0.8,2.19,25.3,54.1,35.6,10.4,11.693,20190808,-24.1,7.35379907,
N_16_4_AI,16,Mytilus,Night,After,Removal,After_Removal,4,8092019,4:00,0.8,3.59,41,54,35.5,10.7,11.616,20190808,-27.8,7.419567459,
N1_Ocean_4_AI,Ocean,Ocean,Night,After,Ocean,After_Ocean,4,8082019,2:26,0.7,7.31,84.2,54.1,35.6,11.4,14.071,20190808,-41.8,7.655533419,
N_17_4_AI,17,Mytilus,Night,After,Removal,After_Removal,4,8082019,3:44,0.3,1.23,14.7,54.2,35.7,12.1,15.481,20190808,-19.6,7.261136102,
N_18_4_AI,18,Phyllospadix,Night,After,Control,After_Control,4,8082019,3:53,0.3,1.15,14.5,54.1,35.7,12.4,15.071,20190808,-19.6,7.262551719,
N_19_4_AI,19,Mytilus,Night,After,Control,After_Control,4,8082019,3:42,0.2,0.92,11,54.2,35.7,11.8,14.952,20190808,-19.7,7.264711628,
N_20_4_AI,20,Phyllospadix,Night,After,Control,After_Control,4,8082019,3:36,0.2,0.96,11.2,54.3,35.8,11.8,14.876,20190808,-21.4,7.294720104,
N_21_4_AI,21,Phyllospadix,Night,After,Removal,After_Removal,4,8082019,3:39,0.2,1.66,20,54,35.6,12.6,14.906,20190808,-24,7.340102217,
N_22_4_AI,22,Phyllospadix,Night,After,Removal,After_Removal,4,8082019,3:49,0.3,1.66,20.2,54.2,35.7,12.7,14.993,20190808,-29.4,7.4342272,
N_23_4_AI,23,Mytilus,Night,After,Removal,After_Removal,4,8082019,3:27,0,2.31,27.3,54.2,35.7,12.1,14.706,20190808,-26.3,7.381113629,
N_24_4_AI,24,Mytilus,Night,After,Removal,After_Removal,4,8082019,3:25,0,3.12,36.9,54.4,35.9,12.1,14.552,20190808,-29.1,7.430755677,
N_25_4_AI,25,Mytilus,Night,After,Control,After_Control,4,8082019,3:16,0,1.23,15,54.2,35.8,11.9,14.653,20190808,-21.9,7.304269123,
N_26_4_AI,26,Phyllospadix,Night,After,Removal,After_Removal,4,8082019,2:35,0.6,1.45,17.3,54.1,35.7,11.7,14.411,20190808,-21.3,7.294621714,
N_27_4_AI,27,Phyllospadix,Night,After,Control,After_Control,4,8082019,2:33,0.7,0.79,9.4,54.1,35.7,11.6,13.999,20190808,-16.8,7.217104404,
N_28_4_AI,28,Phyllospadix,Night,After,Removal,After_Removal,4,8082019,2:31,0.7,1.03,12.3,54.2,35.7,11.7,14.394,20190808,-19.8,7.268391747,
N_29_4_AI,29,Phyllospadix,Night,After,Control,After_Control,4,8082019,2:29,0.7,0.84,10.1,54.2,35.7,12,14.338,20190808,-17.5,7.228265739,
N_30_4_AI,30,Mytilus,Night,After,Control,After_Control,4,8082019,2:52,0.5,0.87,10.6,54.2,35.7,11.5,14.215,20190808,-20.5,7.281287162,volume of flask (550ml) dumped 2x
N_31_4_AI,31,Mytilus,Night,After,Control,After_Control,4,8082019,2:50,0.5,1.08,12.8,54.1,35.6,11.8,13.779,20190808,-25,7.361852709,
N_32_4_AI,32,Mytilus,Night,After,Removal,After_Removal,4,8082019,2:48,0.5,4.17,49.4,54.1,35,11.6,13.814,20190808,-30.4,7.456557065,
N2_Ocean_5_AI,Ocean,Ocean,Night,After,Ocean,After_Ocean,5,8092019,4:13,1,8.09,93.3,53.8,35.4,11.6,11.891,20190808,-49.8,7.807459046,
N_1_5_AI,1,Phyllospadix,Night,After,Control,After_Control,5,8092019,4:19,1.7,1.76,20.9,53.9,35.5,11,12.093,20190808,-29.3,7.444186924,
N_2_5_AI,2,Phyllospadix,Night,After,Removal,After_Removal,5,8092019,4:21,1.7,2.01,23,53.9,35.4,10.8,11.684,20190808,-30.2,7.461763695,
N_3_5_AI,3,Phyllospadix,Night,After,Removal,After_Removal,5,8092019,4:23,1.7,2.69,30.7,54,35.5,10.8,11.445,20190808,-35.5,7.556598096,
N_4_5_AI,4,Phyllospadix,Night,After,Control,After_Control,5,8092019,4:25,1.6,0.66,7.7,54,35.5,10.7,11.583,20190808,-27.2,7.409077814,
N_5_5_AI,5,Phyllospadix,Night,After,Control,After_Control,5,8092019,4:28,1.6,1.3,15.6,54,35.5,10.2,11.357,20190808,-23.1,7.337334606,
N_6_5_AI,6,Phyllospadix,Night,After,Removal,After_Removal,5,8092019,4:26,1.6,1.21,13.6,54.2,35.6,10.2,11.289,20190808,-25.8,7.385422445,
N_7_5_AI,7,Phyllospadix,Night,After,Removal,After_Removal,5,8092019,4:37,0.6,3.05,37.3,53.9,35.4,10.8,11.511,20190808,-34.7,7.542142333,
N_8_5_AI,8,Phyllospadix,Night,After,Control,After_Control,5,8092019,4:39,0.6,1.69,20.3,54.1,35.5,10.3,11.378,20190808,-25.4,7.377996931,
N_9_5_AI,9,Mytilus,Night,After,Control,After_Control,5,8092019,4:49,0.5,1.75,24,54,35.5,10.6,11.359,20190808,-20.4,7.289499911,
N_10_5_AI,10,Mytilus,Night,After,Removal,After_Removal,5,8092019,4:51,0.5,1.48,16.9,54,35.5,10.6,11.423,20190808,-21.6,7.310528455,
N_11_5_AI,11,Mytilus,Night,After,Removal,After_Removal,5,8092019,4:52,0.5,1.77,20.2,53.9,35.5,10.8,11.345,20190808,-23.6,7.346235849,
N_12_5_AI,12,Mytilus,Night,After,Control,After_Control,5,8092019,4:56,0.1,1.13,13,54.2,35.6,10.5,11.292,20190808,-18.7,7.259613046,30ml ovefilled
N_13_5_AI,13,Mytilus,Night,After,Control,After_Control,5,8092019,4:58,0.1,0.78,8.9,54.1,35.5,10.3,11.051,20190808,-19.9,7.281708097,
N_14_5_AI,14,Mytilus,Night,After,Control,After_Control,5,8092019,5:03,0.1,0.99,11.2,54,35.5,10.6,11.104,20190808,-21.6,7.31166535,
N_15_5_AI,15,Mytilus,Night,After,Removal,After_Removal,5,8092019,5:08,0.3,1.9,21.5,54.2,35.6,10.2,10.967,20190808,-23.4,7.344082618,10ml overfilled
N_16_5_AI,16,Mytilus,Night,After,Removal,After_Removal,5,8092019,5:05,0.3,2.73,31,54,35.5,10.6,11.098,20190808,-25.1,7.373742121,