"","PoolID","Removal_Control","Foundation_spp","Functional_Group","Deltacover","Phyllodelta","Vol","THav"
"1",1,"Control","Phyllospadix","Anemone",-0.232980430434701,-13.5178806679001,0.291468955411903,0.927449
"2",1,"Control","Phyllospadix","ArticulatedCorallines",3.07115846082445,-13.5178806679001,0.291468955411903,0.927449
"3",1,"Control","Phyllospadix","CorticatedFoliose",0.827622161497302,-13.5178806679001,0.291468955411903,0.927449
"4",1,"Control","Phyllospadix","CorticatedMacro",-5.35143634324056,-13.5178806679001,0.291468955411903,0.927449
"5",1,"Control","Phyllospadix","Crustose",-6.72783465247008,-13.5178806679001,0.291468955411903,0.927449
"6",1,"Control","Phyllospadix","Filamentous",8.24149047536791,-13.5178806679001,0.291468955411903,0.927449
"7",1,"Control","Phyllospadix","FoiloseAlgae",10.4277686782895,-13.5178806679001,0.291468955411903,0.927449
"8",1,"Control","Phyllospadix","LeatheryMacro",-0.0415512465373961,-13.5178806679001,0.291468955411903,0.927449
"9",1,"Control","Phyllospadix","Microalgae",1.01916581163851,-13.5178806679001,0.291468955411903,0.927449
"10",1,"Control","Phyllospadix","SuspensionFeeder",1.22225182157418,-13.5178806679001,0.291468955411903,0.927449
"11",2,"Removal","Phyllospadix","Anemone",-0.141502444806638,51.6372795969773,0.230525964404787,0.940149
"12",2,"Removal","Phyllospadix","ArticulatedCorallines",-7.60885210507377,51.6372795969773,0.230525964404787,0.940149
"13",2,"Removal","Phyllospadix","CorticatedFoliose",1.91883453633343,51.6372795969773,0.230525964404787,0.940149
"14",2,"Removal","Phyllospadix","CorticatedMacro",-0.541191287598163,51.6372795969773,0.230525964404787,0.940149
"15",2,"Removal","Phyllospadix","Crustose",-3.16015071015812,51.6372795969773,0.230525964404787,0.940149
"16",2,"Removal","Phyllospadix","Filamentous",6.21848739495798,51.6372795969773,0.230525964404787,0.940149
"17",2,"Removal","Phyllospadix","FoiloseAlgae",12.3788709438435,51.6372795969773,0.230525964404787,0.940149
"18",2,"Removal","Phyllospadix","LeatheryMacro",0,51.6372795969773,0.230525964404787,0.940149
"19",2,"Removal","Phyllospadix","Microalgae",20.2100840336134,51.6372795969773,0.230525964404787,0.940149
"20",2,"Removal","Phyllospadix","SuspensionFeeder",1.38403573016108,51.6372795969773,0.230525964404787,0.940149
"21",3,"Removal","Phyllospadix","Anemone",-0.29131962645854,76.1770244821092,0.713710769925491,0.930624
"22",3,"Removal","Phyllospadix","ArticulatedCorallines",2.50483429436776,76.1770244821092,0.713710769925491,0.930624
"23",3,"Removal","Phyllospadix","CorticatedFoliose",0.527908827926301,76.1770244821092,0.713710769925491,0.930624
"24",3,"Removal","Phyllospadix","CorticatedMacro",-0.525608169763333,76.1770244821092,0.713710769925491,0.930624
"25",3,"Removal","Phyllospadix","Crustose",-9.85021453394684,76.1770244821092,0.713710769925491,0.930624
"26",3,"Removal","Phyllospadix","Filamentous",6.44116333702215,76.1770244821092,0.713710769925491,0.930624
"27",3,"Removal","Phyllospadix","FoiloseAlgae",9.30543421282544,76.1770244821092,0.713710769925491,0.930624
"28",3,"Removal","Phyllospadix","LeatheryMacro",-0.00188323917137476,76.1770244821092,0.713710769925491,0.930624
"29",3,"Removal","Phyllospadix","Microalgae",42.5257731958763,76.1770244821092,0.713710769925491,0.930624
"30",3,"Removal","Phyllospadix","SuspensionFeeder",0.812850680490031,76.1770244821092,0.713710769925491,0.930624
"31",4,"Control","Phyllospadix","Anemone",-0.107414548819544,-19.1523364758838,0.0994791085866816,0.940149
"32",4,"Control","Phyllospadix","ArticulatedCorallines",-8.71438925905287,-19.1523364758838,0.0994791085866816,0.940149
"33",4,"Control","Phyllospadix","CorticatedFoliose",0.390015600624025,-19.1523364758838,0.0994791085866816,0.940149
"34",4,"Control","Phyllospadix","CorticatedMacro",-0.349877949552482,-19.1523364758838,0.0994791085866816,0.940149
"35",4,"Control","Phyllospadix","Crustose",-45.651126126412,-19.1523364758838,0.0994791085866816,0.940149
"36",4,"Control","Phyllospadix","Filamentous",7.06128163759585,-19.1523364758838,0.0994791085866816,0.940149
"37",4,"Control","Phyllospadix","FoiloseAlgae",26.6703393929085,-19.1523364758838,0.0994791085866816,0.940149
"38",4,"Control","Phyllospadix","LeatheryMacro",0,-19.1523364758838,0.0994791085866816,0.940149
"39",4,"Control","Phyllospadix","Microalgae",8.89235569422777,-19.1523364758838,0.0994791085866816,0.940149
"40",4,"Control","Phyllospadix","SuspensionFeeder",1.84570995533068,-19.1523364758838,0.0994791085866816,0.940149
"41",5,"Control","Phyllospadix","Anemone",0.775429357713164,-3.2184456355571,0.0893765512502866,0.781399
"42",5,"Control","Phyllospadix","ArticulatedCorallines",6.79324846968735,-3.2184456355571,0.0893765512502866,0.781399
"43",5,"Control","Phyllospadix","CorticatedFoliose",0.57518971619884,-3.2184456355571,0.0893765512502866,0.781399
"44",5,"Control","Phyllospadix","CorticatedMacro",-0.00375613658815088,-3.2184456355571,0.0893765512502866,0.781399
"45",5,"Control","Phyllospadix","Crustose",-1.57106673027058,-3.2184456355571,0.0893765512502866,0.781399
"46",5,"Control","Phyllospadix","Filamentous",1.97084486780277,-3.2184456355571,0.0893765512502866,0.781399
"47",5,"Control","Phyllospadix","FoiloseAlgae",40.2817853668431,-3.2184456355571,0.0893765512502866,0.781399
"48",5,"Control","Phyllospadix","LeatheryMacro",0,-3.2184456355571,0.0893765512502866,0.781399
"49",5,"Control","Phyllospadix","Microalgae",2.04734484964811,-3.2184456355571,0.0893765512502866,0.781399
"50",5,"Control","Phyllospadix","SuspensionFeeder",3.67757073118207,-3.2184456355571,0.0893765512502866,0.781399
"51",6,"Removal","Phyllospadix","Anemone",0.200017601548936,77.01317715959,0.0298760346482921,0.905224
"52",6,"Removal","Phyllospadix","ArticulatedCorallines",0.336389602285001,77.01317715959,0.0298760346482921,0.905224
"53",6,"Removal","Phyllospadix","CorticatedFoliose",3.00546448087432,77.01317715959,0.0298760346482921,0.905224
"54",6,"Removal","Phyllospadix","CorticatedMacro",-0.834673451263711,77.01317715959,0.0298760346482921,0.905224
"55",6,"Removal","Phyllospadix","Crustose",-37.2430773908104,77.01317715959,0.0298760346482921,0.905224
"56",6,"Removal","Phyllospadix","Filamentous",0.901639344262295,77.01317715959,0.0298760346482921,0.905224
"57",6,"Removal","Phyllospadix","FoiloseAlgae",1.76131499571962,77.01317715959,0.0298760346482921,0.905224
"58",6,"Removal","Phyllospadix","LeatheryMacro",0,77.01317715959,0.0298760346482921,0.905224
"59",6,"Removal","Phyllospadix","Microalgae",65.1639344262295,77.01317715959,0.0298760346482921,0.905224
"60",6,"Removal","Phyllospadix","SuspensionFeeder",0.751366120218579,77.01317715959,0.0298760346482921,0.905224
"61",7,"Removal","Phyllospadix","Anemone",0.505570544426439,58.8628762541806,0.236988711954102,0.705199
"62",7,"Removal","Phyllospadix","ArticulatedCorallines",1.29301279178016,58.8628762541806,0.236988711954102,0.705199
"63",7,"Removal","Phyllospadix","CorticatedFoliose",4.11634141295728,58.8628762541806,0.236988711954102,0.705199
"64",7,"Removal","Phyllospadix","CorticatedMacro",-0.357499655208082,58.8628762541806,0.236988711954102,0.705199
"65",7,"Removal","Phyllospadix","Crustose",-0.62240328586698,58.8628762541806,0.236988711954102,0.705199
"66",7,"Removal","Phyllospadix","Filamentous",0.866500879219391,58.8628762541806,0.236988711954102,0.705199
"67",7,"Removal","Phyllospadix","FoiloseAlgae",-16.2346352101507,58.8628762541806,0.236988711954102,0.705199
"68",7,"Removal","Phyllospadix","LeatheryMacro",0,58.8628762541806,0.236988711954102,0.705199
"69",7,"Removal","Phyllospadix","Microalgae",0,58.8628762541806,0.236988711954102,0.705199
"70",7,"Removal","Phyllospadix","SuspensionFeeder",0.68835551494673,58.8628762541806,0.236988711954102,0.705199
"71",8,"Control","Phyllospadix","Anemone",1.99692045505509,-27.5231837910295,0.063797986966607,0.778224
"72",8,"Control","Phyllospadix","ArticulatedCorallines",21.290419027402,-27.5231837910295,0.063797986966607,0.778224
"73",8,"Control","Phyllospadix","CorticatedFoliose",8.13879379506575,-27.5231837910295,0.063797986966607,0.778224
"74",8,"Control","Phyllospadix","CorticatedMacro",5.38384683997828,-27.5231837910295,0.063797986966607,0.778224
"75",8,"Control","Phyllospadix","Crustose",5.01253245232435,-27.5231837910295,0.063797986966607,0.778224
"76",8,"Control","Phyllospadix","Filamentous",1.56658145595703,-27.5231837910295,0.063797986966607,0.778224
"77",8,"Control","Phyllospadix","FoiloseAlgae",47.8467353335426,-27.5231837910295,0.063797986966607,0.778224
"78",8,"Control","Phyllospadix","LeatheryMacro",0,-27.5231837910295,0.063797986966607,0.778224
"79",8,"Control","Phyllospadix","Microalgae",0.827814569536424,-27.5231837910295,0.063797986966607,0.778224
"80",8,"Control","Phyllospadix","SuspensionFeeder",3.93489104490256,-27.5231837910295,0.063797986966607,0.778224
"81",18,"Control","Phyllospadix","Anemone",1.92770694646105,11.1774510477565,0.361621621621622,1.615963001
"82",18,"Control","Phyllospadix","ArticulatedCorallines",0.540266894182245,11.1774510477565,0.361621621621622,1.615963001
"83",18,"Control","Phyllospadix","CorticatedFoliose",0.229943551827352,11.1774510477565,0.361621621621622,1.615963001
"84",18,"Control","Phyllospadix","CorticatedMacro",0.339225695013801,11.1774510477565,0.361621621621622,1.615963001
"85",18,"Control","Phyllospadix","Crustose",-17.9182565964418,11.1774510477565,0.361621621621622,1.615963001
"86",18,"Control","Phyllospadix","Filamentous",1.79827876440632,11.1774510477565,0.361621621621622,1.615963001
"87",18,"Control","Phyllospadix","FoiloseAlgae",0.04095344775732,11.1774510477565,0.361621621621622,1.615963001
"88",18,"Control","Phyllospadix","LeatheryMacro",0.0751153817126844,11.1774510477565,0.361621621621622,1.615963001
"89",18,"Control","Phyllospadix","Microalgae",0,11.1774510477565,0.361621621621622,1.615963001
"90",18,"Control","Phyllospadix","SuspensionFeeder",1.58688495202975,11.1774510477565,0.361621621621622,1.615963001
"91",20,"Control","Phyllospadix","Anemone",0.432296299283499,-18.5967397899568,0.355851063829787,1.006824
"92",20,"Control","Phyllospadix","ArticulatedCorallines",4.56156739982906,-18.5967397899568,0.355851063829787,1.006824
"93",20,"Control","Phyllospadix","CorticatedFoliose",5.66393842863375,-18.5967397899568,0.355851063829787,1.006824
"94",20,"Control","Phyllospadix","CorticatedMacro",1.92064377446825,-18.5967397899568,0.355851063829787,1.006824
"95",20,"Control","Phyllospadix","Crustose",-19.9907761737643,-18.5967397899568,0.355851063829787,1.006824
"96",20,"Control","Phyllospadix","Filamentous",0.958059424192468,-18.5967397899568,0.355851063829787,1.006824
"97",20,"Control","Phyllospadix","FoiloseAlgae",31.1514712662393,-18.5967397899568,0.355851063829787,1.006824
"98",20,"Control","Phyllospadix","LeatheryMacro",0,-18.5967397899568,0.355851063829787,1.006824
"99",20,"Control","Phyllospadix","Microalgae",0.509878903760357,-18.5967397899568,0.355851063829787,1.006824
"100",20,"Control","Phyllospadix","SuspensionFeeder",1.3495804081514,-18.5967397899568,0.355851063829787,1.006824
"101",21,"Removal","Phyllospadix","Anemone",0.204258630899982,100,0.0729805453927733,1.108424
"102",21,"Removal","Phyllospadix","ArticulatedCorallines",-5.44729945928499,100,0.0729805453927733,1.108424
"103",21,"Removal","Phyllospadix","CorticatedFoliose",0.0363372093023256,100,0.0729805453927733,1.108424
"104",21,"Removal","Phyllospadix","CorticatedMacro",0.0545058139534884,100,0.0729805453927733,1.108424
"105",21,"Removal","Phyllospadix","Crustose",-10.6689789435917,100,0.0729805453927733,1.108424
"106",21,"Removal","Phyllospadix","Filamentous",0.218023255813953,100,0.0729805453927733,1.108424
"107",21,"Removal","Phyllospadix","FoiloseAlgae",5.41424418604651,100,0.0729805453927733,1.108424
"108",21,"Removal","Phyllospadix","LeatheryMacro",0,100,0.0729805453927733,1.108424
"109",21,"Removal","Phyllospadix","Microalgae",45.2398255813954,100,0.0729805453927733,1.108424
"110",21,"Removal","Phyllospadix","SuspensionFeeder",0.583922031135795,100,0.0729805453927733,1.108424
"111",22,"Removal","Phyllospadix","Anemone",0.100913022585296,96.4037698412698,0.12469869539879,1.140174
"112",22,"Removal","Phyllospadix","ArticulatedCorallines",6.19553423644005,96.4037698412698,0.12469869539879,1.140174
"113",22,"Removal","Phyllospadix","CorticatedFoliose",0.0480538202787122,96.4037698412698,0.12469869539879,1.140174
"114",22,"Removal","Phyllospadix","CorticatedMacro",0,96.4037698412698,0.12469869539879,1.140174
"115",22,"Removal","Phyllospadix","Crustose",-2.73625508188218,96.4037698412698,0.12469869539879,1.140174
"116",22,"Removal","Phyllospadix","Filamentous",0.4468230608758,96.4037698412698,0.12469869539879,1.140174
"117",22,"Removal","Phyllospadix","FoiloseAlgae",-8.06020361852894,96.4037698412698,0.12469869539879,1.140174
"118",22,"Removal","Phyllospadix","LeatheryMacro",0,96.4037698412698,0.12469869539879,1.140174
"119",22,"Removal","Phyllospadix","Microalgae",0,96.4037698412698,0.12469869539879,1.140174
"120",22,"Removal","Phyllospadix","SuspensionFeeder",0.154625561581352,96.4037698412698,0.12469869539879,1.140174
"121",26,"Removal","Phyllospadix","Anemone",-1.39200663960194,58.8528678304239,0.0782942639668266,0.819038001
"122",26,"Removal","Phyllospadix","ArticulatedCorallines",2.1666464398919,58.8528678304239,0.0782942639668266,0.819038001
"123",26,"Removal","Phyllospadix","CorticatedFoliose",-0.645964888928908,58.8528678304239,0.0782942639668266,0.819038001
"124",26,"Removal","Phyllospadix","CorticatedMacro",-2.85528982358337,58.8528678304239,0.0782942639668266,0.819038001
"125",26,"Removal","Phyllospadix","Crustose",-21.0687110063669,58.8528678304239,0.0782942639668266,0.819038001
"126",26,"Removal","Phyllospadix","Filamentous",2.78353044651584,58.8528678304239,0.0782942639668266,0.819038001
"127",26,"Removal","Phyllospadix","FoiloseAlgae",-4.0360506374044,58.8528678304239,0.0782942639668266,0.819038001
"128",26,"Removal","Phyllospadix","LeatheryMacro",0,58.8528678304239,0.0782942639668266,0.819038001
"129",26,"Removal","Phyllospadix","Microalgae",87.9905808477237,58.8528678304239,0.0782942639668266,0.819038001
"130",26,"Removal","Phyllospadix","SuspensionFeeder",3.75200799675328,58.8528678304239,0.0782942639668266,0.819038001
"131",27,"Control","Phyllospadix","Anemone",0.290952922268825,-17.9971384892791,0.16357138148712,0.841263001
"132",27,"Control","Phyllospadix","ArticulatedCorallines",0.412109808840632,-17.9971384892791,0.16357138148712,0.841263001
"133",27,"Control","Phyllospadix","CorticatedFoliose",3.44207727385572,-17.9971384892791,0.16357138148712,0.841263001
"134",27,"Control","Phyllospadix","CorticatedMacro",2.91896959481531,-17.9971384892791,0.16357138148712,0.841263001
"135",27,"Control","Phyllospadix","Crustose",-0.0334496230384271,-17.9971384892791,0.16357138148712,0.841263001
"136",27,"Control","Phyllospadix","Filamentous",3.62987208132439,-17.9971384892791,0.16357138148712,0.841263001
"137",27,"Control","Phyllospadix","FoiloseAlgae",6.45636522807155,-17.9971384892791,0.16357138148712,0.841263001
"138",27,"Control","Phyllospadix","LeatheryMacro",0,-17.9971384892791,0.16357138148712,0.841263001
"139",27,"Control","Phyllospadix","Microalgae",3.76425855513308,-17.9971384892791,0.16357138148712,0.841263001
"140",27,"Control","Phyllospadix","SuspensionFeeder",3.78539322906459,-17.9971384892791,0.16357138148712,0.841263001
"141",28,"Removal","Phyllospadix","Anemone",4.61321995266065,72.8128342245989,0.197318495024349,0.765063001
"142",28,"Removal","Phyllospadix","ArticulatedCorallines",2.83869553782765,72.8128342245989,0.197318495024349,0.765063001
"143",28,"Removal","Phyllospadix","CorticatedFoliose",9.24926799333742,72.8128342245989,0.197318495024349,0.765063001
"144",28,"Removal","Phyllospadix","CorticatedMacro",-2.52564214955729,72.8128342245989,0.197318495024349,0.765063001
"145",28,"Removal","Phyllospadix","Crustose",1.31305338827036,72.8128342245989,0.197318495024349,0.765063001
"146",28,"Removal","Phyllospadix","Filamentous",0.100675024108004,72.8128342245989,0.197318495024349,0.765063001
"147",28,"Removal","Phyllospadix","FoiloseAlgae",44.1832208293153,72.8128342245989,0.197318495024349,0.765063001
"148",28,"Removal","Phyllospadix","LeatheryMacro",0,72.8128342245989,0.197318495024349,0.765063001
"149",28,"Removal","Phyllospadix","Microalgae",7.9556412729026,72.8128342245989,0.197318495024349,0.765063001
"150",28,"Removal","Phyllospadix","SuspensionFeeder",2.29297799596739,72.8128342245989,0.197318495024349,0.765063001
"151",29,"Control","Phyllospadix","Anemone",-0.257881136950905,45.533850129199,0.0456671840460228,0.838342001
"152",29,"Control","Phyllospadix","ArticulatedCorallines",11.4997416020672,45.533850129199,0.0456671840460228,0.838342001
"153",29,"Control","Phyllospadix","CorticatedFoliose",10.1276485788114,45.533850129199,0.0456671840460228,0.838342001
"154",29,"Control","Phyllospadix","CorticatedMacro",-6.74573643410853,45.533850129199,0.0456671840460228,0.838342001
"155",29,"Control","Phyllospadix","Crustose",10.5932816537468,45.533850129199,0.0456671840460228,0.838342001
"156",29,"Control","Phyllospadix","Filamentous",1.36651162790698,45.533850129199,0.0456671840460228,0.838342001
"157",29,"Control","Phyllospadix","FoiloseAlgae",40.1634108527132,45.533850129199,0.0456671840460228,0.838342001
"158",29,"Control","Phyllospadix","LeatheryMacro",0,45.533850129199,0.0456671840460228,0.838342001
"159",29,"Control","Phyllospadix","Microalgae",3.10077519379845,45.533850129199,0.0456671840460228,0.838342001
"160",29,"Control","Phyllospadix","SuspensionFeeder",2.95142118863049,45.533850129199,0.0456671840460228,0.838342001
